bacOTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
bacOTU_2852	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_incertae_sedis	Rhizobiales_incertae_sedis	Rhizomicrobium	Rhizomicrobium_electricum
bacOTU_2822	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Nocardia	Nocardia_vulneris
bacOTU_2851	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	Arenimonas_malthae
bacOTU_2853	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_wittichii
bacOTU_2855	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Flindersiella	Flindersiella_endophytica
bacOTU_2861	Archaea	Thaumarchaeota	Unassigned	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera	Nitrososphaera_viennensis
bacOTU_2854	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	Altererythrobacter_troitsensis
bacOTU_2860	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Solirubrobacter_soli
bacOTU_2859	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia_niabensis
bacOTU_2856	Bacteria	Acidobacteria	Acidobacteria_Gp3	Unassigned	Unassigned	Gp3	Bryobacter_aggregatus
bacOTU_2847	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinomadura	Actinomadura_sediminis
bacOTU_2872	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	Roseiflexus	Roseiflexus_castenholzii
bacOTU_2862	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas_faecalis
bacOTU_2867	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia_umbonata
bacOTU_2858	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Smaragdicoccus	Smaragdicoccus_niigatensis
bacOTU_2865	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Pantoea	Pantoea_eucalypti
bacOTU_2868	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Pseudomonadaceae	Rhizobacter	Piscinibacter_aquaticus
bacOTU_2874	Bacteria	Acidobacteria	Acidobacteria_Gp10	Unassigned	Unassigned	Gp10	Unassigned
bacOTU_2869	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Oscillochloridaceae	Oscillochloris	Roseiflexus_castenholzii
bacOTU_2875	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter	Arthrobacter_crystallopoietes
bacOTU_2864	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Reyranella	Reyranella_graminifolii
bacOTU_2880	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Rhodoplanes	Rhodoplanes_piscinae
bacOTU_2878	Bacteria	Acidobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfobacteraceae	Gp22	Conexibacter_arvalis
bacOTU_2876	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Dehalococcoidaceae	Dehalococcoides	Dehalococcoides_mccartyi
bacOTU_2879	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Flavisolibacter	Flavisolibacter_ginsengiterrae
bacOTU_2887	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium_salsuginis
bacOTU_2884	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	Mycobacterium_peregrinum
bacOTU_2889	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus	Bacillus_graminis
bacOTU_2877	Bacteria	Proteobacteria	Deltaproteobacteria	Rhizobiales	Desulfuromonadaceae	Pelobacter	Pelobacter_acetylenicus
bacOTU_2857	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Paenibacillus_xylanexedens
bacOTU_2890	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Iamiaceae	Aquihabitans	Aquihabitans_daechungensis
bacOTU_2892	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium_alvei
bacOTU_2883	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia_niabensis
bacOTU_2891	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Actinophytocola	Actinophytocola_corallina
bacOTU_2896	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	Rubrivivax	Rubrivivax_gelatinosus
bacOTU_2895	Bacteria	Acidobacteria	Acidobacteria_Gp3	Xanthomonadales	Sinobacteraceae	Gp3	Alkanibacter_difficilis
bacOTU_2886	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Kineosporiaceae	Angustibacter	Angustibacter_luteus
bacOTU_2885	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Acidimicrobineae_incertae_sedis	Aciditerrimonas	Aciditerrimonas_ferrireducens
bacOTU_2902	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Dyella	Dyella_terrae
bacOTU_2901	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium_sullae
bacOTU_2897	Bacteria	Acidobacteria	Acidobacteria_Gp7	Unassigned	Unassigned	Gp7	Unassigned
bacOTU_2871	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Acidothermaceae	Acidothermus	Acidothermus_cellulolyticus
bacOTU_2899	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter_henricii
bacOTU_2904	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae	Iamia	Iamia_majanohamensis
bacOTU_2906	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Xenophilus	Xenophilus_arseniciresistens
bacOTU_2909	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia_consociata
bacOTU_2900	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus	Bacillus_bataviensis
bacOTU_2905	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium_vignae
bacOTU_2898	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	Nocardioides_mesophilus
bacOTU_2903	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia_graminis
bacOTU_2911	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_asaccharolytica
bacOTU_2908	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Chitinimonas	Chitinimonas_viridis
bacOTU_2910	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Vasilyevaea	Vasilyevaea_mishustinii
bacOTU_2920	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	Chloroflexus	Roseiflexus_castenholzii
bacOTU_2915	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella	Gaiella_occulta
bacOTU_2917	Bacteria	Proteobacteria	Deltaproteobacteria	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Gemmatimonas_aurantiaca
bacOTU_2914	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Microbacterium	Microbacterium_testaceum
bacOTU_2930	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_dankookense
bacOTU_2922	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Phenylobacterium_lituiforme
bacOTU_2894	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Solirubrobacter_taibaiensis
bacOTU_2912	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Acidimicrobineae_incertae_sedis	Aciditerrimonas	Aciditerrimonas_ferrireducens
bacOTU_2918	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Agromyces	Agromyces_ramosus
bacOTU_2925	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_flavescens
bacOTU_2921	Bacteria	Proteobacteria	Actinobacteria	Actinomycetales	Syntrophaceae	Smithella	Smithella_propionica
bacOTU_2923	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Pseudochelatococcus	Pseudochelatococcus_lubricantis
bacOTU_2929	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodobiaceae	Methyloceanibacter	Methyloceanibacter_caenitepidi
bacOTU_2932	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia_haematophila
bacOTU_2944	Bacteria	Candidatus_Saccharibacteria	Unassigned	Unassigned	Unassigned	Saccharibacteria_genera_incertae_sedis	Unassigned
bacOTU_2934	Bacteria	Chloroflexi	Actinobacteria	Ardenticatenales	Ardenticatenaceae	Ardenticatena	Ardenticatena_maritima
bacOTU_2937	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	Nocardioides_kribbensis
bacOTU_2938	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Patulibacteraceae	Patulibacter	Patulibacter_minatonensis
bacOTU_2926	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium_marchantiae
bacOTU_2933	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	Roseomonas_rhizosphaerae
bacOTU_2945	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_incertae_sedis	Unassigned	Geminicoccus	Geminicoccus_roseus
bacOTU_2943	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter	Conexibacter_arvalis
bacOTU_2939	Bacteria	Acidobacteria	Acidobacteria_Gp7	Unassigned	Unassigned	Gp7	Unassigned
bacOTU_2935	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_hauense
bacOTU_2931	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pseudolabrys	Pseudolabrys_taiwanensis
bacOTU_2950	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Peredibacter	Peredibacter_starrii
bacOTU_2947	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Iamiaceae	Aquihabitans	Aquihabitans_daechungensis
bacOTU_2941	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	Roseomonas_gilardii_subsp._rosea
bacOTU_2936	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Sporosarcina	Sporosarcina_pasteurii
bacOTU_2951	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Saprospiraceae	Lewinella	Lewinella_nigricans
bacOTU_2946	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Rhodococcus	Rhodococcus_hoagii
bacOTU_2927	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Aureibacter	Aureibacter_tunicatorum
bacOTU_2953	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Oceanibacterium	Oceanibacterium_hippocampi
bacOTU_2955	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter_pelophilus
bacOTU_2954	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga	Microvirga_lupini
bacOTU_2949	Bacteria	Acidobacteria	Acidobacteria_Gp22	Desulfobacterales	Desulfobacteraceae	Gp22	Thermosulfurimonas_dismutans
bacOTU_2958	Bacteria	Firmicutes	Clostridia	Clostridiales	Desulfovibrionaceae	Poribacteria_genera_incertae_sedis	Ardenticatena_maritima
bacOTU_2948	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Rhodoblastus	Rhodoblastus_acidophilus
bacOTU_2940	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Pseudonocardia	Pseudonocardia_babensis
bacOTU_2959	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia_lutea
bacOTU_2964	Bacteria	Chloroflexi	Actinobacteria	Actinomycetales	Ardenticatenaceae	Ardenticatena	Ardenticatena_maritima
bacOTU_2952	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus	Bacillus_litoralis
bacOTU_2957	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinomadura	Actinomadura_livida
bacOTU_2970	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Chitinophaga	Chitinophaga_arvensicola
bacOTU_2963	Bacteria	Proteobacteria	Deltaproteobacteria	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Gemmatimonas_aurantiaca
bacOTU_2962	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Lysinimonas	Lysinimonas_soli
bacOTU_2967	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	Hydrogenophaga_intermedia
bacOTU_2966	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Cellvibrio	Cellvibrio_gandavensis
bacOTU_2973	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_incertae_sedis	Vasilyevaea	Vasilyevaea_enhydra
bacOTU_2974	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	Pseudolabrys_taiwanensis
bacOTU_2969	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Dechloromonas_agitata
bacOTU_2978	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Oceanibacterium	Oceanibacterium_hippocampi
bacOTU_2985	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Aggregicoccus	Aggregicoccus_edonensis
bacOTU_2979	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga	Phreatobacter_oligotrophus
bacOTU_2971	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_incertae_sedis	Variibacter	Variibacter_gotjawalensis
bacOTU_2965	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	Nocardioides_tritolerans
bacOTU_2975	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Kineosporiaceae	Angustibacter	Angustibacter_peucedani
bacOTU_2984	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus	Bacillus_herbersteinensis
bacOTU_2981	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	Haliangium_tepidum
bacOTU_2960	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella	Gaiella_occulta
bacOTU_2986	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Conexibacteraceae	Conexibacter	Conexibacter_arvalis
bacOTU_2976	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces_koyangensis
bacOTU_2987	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Promicromonosporaceae	Promicromonospora	Aciditerrimonas_ferrireducens
bacOTU_2988	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_sediminicola
bacOTU_2991	Bacteria	Proteobacteria	Betaproteobacteria	Pseudomonadales	Pseudomonadaceae	Rhizobacter	Aquabacterium_commune
bacOTU_2982	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae	Intrasporangium	Intrasporangium_calvum
bacOTU_2993	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia_consociata
bacOTU_2992	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae	Iamia	Iamia_majanohamensis
bacOTU_2983	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Phenylobacterium_haematophilum
bacOTU_2995	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Neisseriaceae	Sulfuriferula	Sulfuriferula_multivorans
bacOTU_2989	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Solirubrobacter_taibaiensis
bacOTU_2998	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodobiaceae	Methyloceanibacter	Methyloceanibacter_caenitepidi
bacOTU_3002	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Undibacterium	Undibacterium_terreum
bacOTU_2999	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Gemmatimonadaceae	Gemmatimonas	Gemmatimonas_aurantiaca
bacOTU_2990	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella	Gaiella_occulta
bacOTU_2996	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	Nannocystis_exedens
bacOTU_3003	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	Roseiflexus	Roseiflexus_castenholzii
bacOTU_2994	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Microlunatus	Microlunatus_panaciterrae
bacOTU_3000	Bacteria	Acidobacteria	Acidobacteria_Gp1	Unassigned	Unassigned	Gp1	Terriglobus_saanensis
bacOTU_3001	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Solirubrobacter_taibaiensis
bacOTU_2997	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces_matensis
bacOTU_3010	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_sediminicola
bacOTU_3012	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia_aurea
bacOTU_3008	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Gaiella	Gaiella_occulta
bacOTU_3011	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	Noviherbaspirillum_suwonense
bacOTU_3013	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Porphyrobacter	Porphyrobacter_tepidarius
bacOTU_3014	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter	Conexibacter_arvalis
bacOTU_3007	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	Nocardioides_conyzicola
bacOTU_3006	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga	Microvirga_subterranea
bacOTU_3022	Bacteria	Chloroflexi	Thermomicrobia	Thermomicrobiales	Thermomicrobiaceae	Thermorudis	Thermorudis_peleae
bacOTU_3018	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae	Tetrasphaera	Tetrasphaera_duodecadis
bacOTU_3015	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Acidimicrobineae_incertae_sedis	Aciditerrimonas	Aciditerrimonas_ferrireducens
bacOTU_3016	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	Herpetosiphon	Roseiflexus_castenholzii
bacOTU_3023	Bacteria	Verrucomicrobia	Spartobacteria	Unassigned	Unassigned	Spartobacteria_genera_incertae_sedis	Unassigned
bacOTU_3024	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Microbacterium	Microbacterium_radiodurans
bacOTU_3005	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Povalibacter	Povalibacter_uvarum
bacOTU_3028	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Ohtaekwangia	Ohtaekwangia_kribbensis
bacOTU_3019	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	Nocardioides_dilutus
bacOTU_3017	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nakamurellaceae	Nakamurella	Nakamurella_panacisegetis
bacOTU_3026	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Solirubrobacter_taibaiensis
bacOTU_3029	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_fennica
bacOTU_3025	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas	Unassigned
bacOTU_3032	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter	Arthrobacter_oryzae
bacOTU_3034	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Micromonospora	Micromonospora_pattaloongensis
bacOTU_3021	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	Turicibacter_sanguinis
bacOTU_3033	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Gemmatimonas_aurantiaca
bacOTU_3027	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Cellulomonadaceae	Oerskovia	Oerskovia_jenensis
bacOTU_3035	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter	Conexibacter_arvalis
bacOTU_3031	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga	Microvirga_aerophila
bacOTU_3036	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Bauldia	Bauldia_litoralis
bacOTU_3046	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia_albidiflava
bacOTU_3040	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter_anxifer
bacOTU_3045	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces_thermolineatus
bacOTU_3050	Bacteria	Verrucomicrobia	Subdivision3	Verrucomicrobiales	Verrucomicrobiaceae	Subdivision3_genera_incertae_sedis	Limisphaera_ngatamarikiensis
bacOTU_3043	Bacteria	Acidobacteria	Acidobacteria_Gp3	Unassigned	Unassigned	Gp3	Bryobacter_aggregatus
bacOTU_3044	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_sediminicola
bacOTU_3039	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Promicromonosporaceae	Promicromonospora	Promicromonospora_xylanilytica
bacOTU_3038	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Neisseriaceae	Pseudogulbenkiania	Pseudogulbenkiania_gefcensis
bacOTU_3041	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_sediminicola
bacOTU_3049	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus	Bacillus_muralis
bacOTU_3042	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Thermasporomyces	Thermasporomyces_composti
bacOTU_3055	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter_fusiformis
bacOTU_3047	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Micromonospora	Micromonospora_saelicesensis
bacOTU_3053	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Alloactinosynnema	Alloactinosynnema_album
